,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,ctn-1,last_week_same_hour,last_day_same_hour
2012-09-28 08:00:00,4.0,1.0,9.0,8.0,0.0,5.0,1.0,1.0,0.6,0.5606,0.83,0.0896,705.0,311.0,757.0,794.0
2012-09-28 09:00:00,4.0,1.0,9.0,9.0,0.0,5.0,1.0,2.0,0.62,0.5758,0.83,0.1045,426.0,-279.0,383.0,335.0
2012-09-28 10:00:00,4.0,1.0,9.0,10.0,0.0,5.0,1.0,2.0,0.64,0.5909,0.78,0.1343,245.0,-181.0,225.0,208.0
2012-09-28 11:00:00,4.0,1.0,9.0,11.0,0.0,5.0,1.0,2.0,0.66,0.6212,0.69,0.0,361.0,116.0,321.0,294.0
2012-09-28 12:00:00,4.0,1.0,9.0,12.0,0.0,5.0,1.0,2.0,0.7,0.6515,0.54,0.2537,380.0,19.0,389.0,335.0
2012-09-28 13:00:00,4.0,1.0,9.0,13.0,0.0,5.0,1.0,2.0,0.7,0.6515,0.51,0.2537,410.0,30.0,421.0,326.0
2012-09-28 14:00:00,4.0,1.0,9.0,14.0,0.0,5.0,1.0,2.0,0.7,0.6515,0.54,0.2537,399.0,-11.0,412.0,258.0
2012-09-28 15:00:00,4.0,1.0,9.0,15.0,0.0,5.0,1.0,2.0,0.68,0.6364,0.54,0.2836,392.0,-7.0,423.0,296.0
2012-09-28 16:00:00,4.0,1.0,9.0,16.0,0.0,5.0,1.0,2.0,0.66,0.6212,0.5,0.2239,502.0,110.0,567.0,472.0
2012-09-28 17:00:00,4.0,1.0,9.0,17.0,0.0,5.0,1.0,2.0,0.66,0.6212,0.54,0.2985,808.0,306.0,846.0,905.0
2012-09-28 18:00:00,4.0,1.0,9.0,18.0,0.0,5.0,1.0,2.0,0.64,0.6212,0.5,0.2239,667.0,-141.0,805.0,899.0
2012-09-28 19:00:00,4.0,1.0,9.0,19.0,0.0,5.0,1.0,3.0,0.62,0.6212,0.5,0.2537,508.0,-159.0,588.0,559.0
2012-09-28 20:00:00,4.0,1.0,9.0,20.0,0.0,5.0,1.0,3.0,0.6,0.6212,0.53,0.1642,336.0,-172.0,369.0,457.0
2012-09-28 21:00:00,4.0,1.0,9.0,21.0,0.0,5.0,1.0,3.0,0.6,0.6212,0.53,0.19399999999999998,237.0,-99.0,312.0,253.0
2012-09-28 22:00:00,4.0,1.0,9.0,22.0,0.0,5.0,1.0,2.0,0.58,0.5455,0.53,0.2239,220.0,-17.0,295.0,47.0
2012-09-28 23:00:00,4.0,1.0,9.0,23.0,0.0,5.0,1.0,2.0,0.56,0.5303,0.56,0.19399999999999998,190.0,-30.0,186.0,45.0
2012-09-29 00:00:00,4.0,1.0,9.0,0.0,0.0,6.0,0.0,1.0,0.54,0.5152,0.6,0.2239,149.0,-41.0,172.0,17.0
2012-09-29 01:00:00,4.0,1.0,9.0,1.0,0.0,6.0,0.0,1.0,0.54,0.5152,0.6,0.2239,101.0,-48.0,124.0,13.0
2012-09-29 02:00:00,4.0,1.0,9.0,2.0,0.0,6.0,0.0,2.0,0.54,0.5152,0.56,0.2239,92.0,-9.0,83.0,10.0
2012-09-29 03:00:00,4.0,1.0,9.0,3.0,0.0,6.0,0.0,2.0,0.52,0.5,0.59,0.19399999999999998,29.0,-63.0,45.0,7.0
2012-09-29 04:00:00,4.0,1.0,9.0,4.0,0.0,6.0,0.0,1.0,0.52,0.5,0.59,0.2537,14.0,-15.0,15.0,12.0
2012-09-29 05:00:00,4.0,1.0,9.0,5.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.63,0.19399999999999998,15.0,1.0,17.0,38.0
2012-09-29 06:00:00,4.0,1.0,9.0,6.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.63,0.2537,37.0,22.0,41.0,138.0
2012-09-29 07:00:00,4.0,1.0,9.0,7.0,0.0,6.0,0.0,1.0,0.48,0.4697,0.67,0.2836,73.0,36.0,77.0,394.0
2012-09-29 08:00:00,4.0,1.0,9.0,8.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.68,0.2836,211.0,138.0,218.0,705.0
2012-09-29 09:00:00,4.0,1.0,9.0,9.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.63,0.19399999999999998,332.0,121.0,377.0,426.0
2012-09-29 10:00:00,4.0,1.0,9.0,10.0,0.0,6.0,0.0,1.0,0.54,0.5152,0.56,0.2537,472.0,140.0,474.0,245.0
2012-09-29 11:00:00,4.0,1.0,9.0,11.0,0.0,6.0,0.0,1.0,0.56,0.5303,0.52,0.2836,663.0,191.0,626.0,361.0
2012-09-29 12:00:00,4.0,1.0,9.0,12.0,0.0,6.0,0.0,1.0,0.62,0.6212,0.41,0.2985,682.0,19.0,688.0,380.0
2012-09-29 13:00:00,4.0,1.0,9.0,13.0,0.0,6.0,0.0,1.0,0.62,0.6212,0.41,0.2985,686.0,4.0,707.0,410.0
2012-09-29 14:00:00,4.0,1.0,9.0,14.0,0.0,6.0,0.0,1.0,0.6,0.6212,0.4,0.2537,750.0,64.0,654.0,399.0
2012-09-29 15:00:00,4.0,1.0,9.0,15.0,0.0,6.0,0.0,1.0,0.6,0.6212,0.43,0.2537,727.0,-23.0,750.0,392.0
2012-09-29 16:00:00,4.0,1.0,9.0,16.0,0.0,6.0,0.0,1.0,0.62,0.6212,0.41,0.2537,722.0,-5.0,680.0,502.0
2012-09-29 17:00:00,4.0,1.0,9.0,17.0,0.0,6.0,0.0,1.0,0.6,0.6212,0.38,0.3582,712.0,-10.0,646.0,808.0
2012-09-29 18:00:00,4.0,1.0,9.0,18.0,0.0,6.0,0.0,1.0,0.56,0.5303,0.46,0.19399999999999998,594.0,-118.0,598.0,667.0
2012-09-29 19:00:00,4.0,1.0,9.0,19.0,0.0,6.0,0.0,1.0,0.52,0.5,0.55,0.1642,470.0,-124.0,407.0,508.0
2012-09-29 20:00:00,4.0,1.0,9.0,20.0,0.0,6.0,0.0,1.0,0.52,0.5,0.55,0.19399999999999998,315.0,-155.0,325.0,336.0
2012-09-29 21:00:00,4.0,1.0,9.0,21.0,0.0,6.0,0.0,1.0,0.52,0.5,0.55,0.1343,292.0,-23.0,261.0,237.0
2012-09-29 22:00:00,4.0,1.0,9.0,22.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.63,0.1045,221.0,-71.0,239.0,220.0
2012-09-29 23:00:00,4.0,1.0,9.0,23.0,0.0,6.0,0.0,1.0,0.5,0.4848,0.59,0.0896,196.0,-25.0,171.0,190.0
2012-09-30 00:00:00,4.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.5,0.4848,0.59,0.0,147.0,-49.0,180.0,149.0
2012-09-30 01:00:00,4.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,0.5,0.4848,0.59,0.0,116.0,-31.0,142.0,101.0
2012-09-30 02:00:00,4.0,1.0,9.0,2.0,0.0,0.0,0.0,1.0,0.48,0.4697,0.63,0.0,92.0,-24.0,95.0,92.0
2012-09-30 03:00:00,4.0,1.0,9.0,3.0,0.0,0.0,0.0,1.0,0.46,0.4545,0.67,0.0896,58.0,-34.0,54.0,29.0
2012-09-30 04:00:00,4.0,1.0,9.0,4.0,0.0,0.0,0.0,1.0,0.46,0.4545,0.67,0.0896,7.0,-51.0,10.0,14.0
2012-09-30 05:00:00,4.0,1.0,9.0,5.0,0.0,0.0,0.0,1.0,0.44,0.4394,0.72,0.0,10.0,3.0,6.0,15.0
2012-09-30 06:00:00,4.0,1.0,9.0,6.0,0.0,0.0,0.0,1.0,0.44,0.4394,0.72,0.0896,22.0,12.0,16.0,37.0
2012-09-30 07:00:00,4.0,1.0,9.0,7.0,0.0,0.0,0.0,1.0,0.44,0.4394,0.77,0.0,57.0,35.0,57.0,73.0
2012-09-30 08:00:00,4.0,1.0,9.0,8.0,0.0,0.0,0.0,1.0,0.48,0.4697,0.67,0.1045,144.0,87.0,175.0,211.0
2012-09-30 09:00:00,4.0,1.0,9.0,9.0,0.0,0.0,0.0,1.0,0.52,0.5,0.63,0.1045,285.0,141.0,276.0,332.0
2012-09-30 10:00:00,4.0,1.0,9.0,10.0,0.0,0.0,0.0,1.0,0.58,0.5455,0.46,0.1642,479.0,194.0,489.0,472.0
2012-09-30 11:00:00,4.0,1.0,9.0,11.0,0.0,0.0,0.0,1.0,0.6,0.6212,0.43,0.2239,591.0,112.0,570.0,663.0
2012-09-30 12:00:00,4.0,1.0,9.0,12.0,0.0,0.0,0.0,1.0,0.62,0.6212,0.41,0.2985,680.0,89.0,776.0,682.0
2012-09-30 13:00:00,4.0,1.0,9.0,13.0,0.0,0.0,0.0,1.0,0.62,0.6212,0.41,0.2537,594.0,-86.0,702.0,686.0
2012-09-30 14:00:00,4.0,1.0,9.0,14.0,0.0,0.0,0.0,1.0,0.62,0.6212,0.41,0.2537,612.0,18.0,666.0,750.0
2012-09-30 15:00:00,4.0,1.0,9.0,15.0,0.0,0.0,0.0,1.0,0.64,0.6212,0.36,0.2537,649.0,37.0,640.0,727.0
2012-09-30 16:00:00,4.0,1.0,9.0,16.0,0.0,0.0,0.0,1.0,0.64,0.6212,0.36,0.2239,648.0,-1.0,691.0,722.0
2012-09-30 17:00:00,4.0,1.0,9.0,17.0,0.0,0.0,0.0,1.0,0.62,0.6212,0.35,0.2836,575.0,-73.0,723.0,712.0
2012-09-30 18:00:00,4.0,1.0,9.0,18.0,0.0,0.0,0.0,1.0,0.52,0.5,0.59,0.4478,401.0,-174.0,540.0,594.0
2012-09-30 19:00:00,4.0,1.0,9.0,19.0,0.0,0.0,0.0,3.0,0.5,0.4848,0.72,0.1343,257.0,-144.0,413.0,470.0
2012-09-30 20:00:00,4.0,1.0,9.0,20.0,0.0,0.0,0.0,3.0,0.5,0.4848,0.72,0.1343,194.0,-63.0,252.0,315.0
2012-09-30 21:00:00,4.0,1.0,9.0,21.0,0.0,0.0,0.0,1.0,0.5,0.4848,0.68,0.0,123.0,-71.0,196.0,292.0
2012-09-30 22:00:00,4.0,1.0,9.0,22.0,0.0,0.0,0.0,1.0,0.48,0.4697,0.72,0.0,91.0,-32.0,138.0,221.0
2012-09-30 23:00:00,4.0,1.0,9.0,23.0,0.0,0.0,0.0,1.0,0.48,0.4697,0.72,0.0896,57.0,-34.0,100.0,196.0
2012-10-01 00:00:00,4.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,0.46,0.4545,0.72,0.1045,45.0,-12.0,64.0,147.0
2012-10-01 01:00:00,4.0,1.0,10.0,1.0,0.0,1.0,1.0,1.0,0.44,0.4394,0.77,0.0896,18.0,-27.0,18.0,116.0
2012-10-01 02:00:00,4.0,1.0,10.0,2.0,0.0,1.0,1.0,1.0,0.46,0.4545,0.72,0.0,12.0,-6.0,8.0,92.0
2012-10-01 03:00:00,4.0,1.0,10.0,3.0,0.0,1.0,1.0,1.0,0.44,0.4394,0.77,0.0,7.0,-5.0,5.0,58.0
2012-10-01 04:00:00,4.0,1.0,10.0,4.0,0.0,1.0,1.0,1.0,0.42,0.4242,0.82,0.1045,10.0,3.0,8.0,7.0
2012-10-01 05:00:00,4.0,1.0,10.0,5.0,0.0,1.0,1.0,1.0,0.44,0.4394,0.77,0.0,36.0,26.0,37.0,10.0
2012-10-01 06:00:00,4.0,1.0,10.0,6.0,0.0,1.0,1.0,1.0,0.44,0.4394,0.77,0.1045,155.0,119.0,168.0,22.0
2012-10-01 07:00:00,4.0,1.0,10.0,7.0,0.0,1.0,1.0,1.0,0.44,0.4394,0.77,0.1642,483.0,328.0,530.0,57.0
2012-10-01 08:00:00,4.0,1.0,10.0,8.0,0.0,1.0,1.0,2.0,0.46,0.4545,0.77,0.1045,784.0,301.0,750.0,144.0
2012-10-01 09:00:00,4.0,1.0,10.0,9.0,0.0,1.0,1.0,2.0,0.52,0.5,0.63,0.0,340.0,-444.0,328.0,285.0
2012-10-01 10:00:00,4.0,1.0,10.0,10.0,0.0,1.0,1.0,1.0,0.54,0.5152,0.56,0.0,179.0,-161.0,198.0,479.0
2012-10-01 11:00:00,4.0,1.0,10.0,11.0,0.0,1.0,1.0,1.0,0.58,0.5455,0.46,0.0,272.0,93.0,238.0,591.0
2012-10-01 12:00:00,4.0,1.0,10.0,12.0,0.0,1.0,1.0,2.0,0.6,0.6212,0.43,0.1642,323.0,51.0,342.0,680.0
2012-10-01 13:00:00,4.0,1.0,10.0,13.0,0.0,1.0,1.0,2.0,0.6,0.6212,0.43,0.1642,305.0,-18.0,328.0,594.0
2012-10-01 14:00:00,4.0,1.0,10.0,14.0,0.0,1.0,1.0,2.0,0.6,0.6212,0.43,0.1045,244.0,-61.0,303.0,612.0
2012-10-01 15:00:00,4.0,1.0,10.0,15.0,0.0,1.0,1.0,2.0,0.62,0.6212,0.43,0.1343,329.0,85.0,300.0,649.0
2012-10-01 16:00:00,4.0,1.0,10.0,16.0,0.0,1.0,1.0,2.0,0.62,0.6212,0.46,0.2537,459.0,130.0,516.0,648.0
2012-10-01 17:00:00,4.0,1.0,10.0,17.0,0.0,1.0,1.0,3.0,0.56,0.5303,0.6,0.2537,856.0,397.0,898.0,575.0
2012-10-01 18:00:00,4.0,1.0,10.0,18.0,0.0,1.0,1.0,3.0,0.56,0.5303,0.64,0.1045,613.0,-243.0,853.0,401.0
2012-10-01 19:00:00,4.0,1.0,10.0,19.0,0.0,1.0,1.0,2.0,0.54,0.5152,0.68,0.1045,516.0,-97.0,590.0,257.0
2012-10-01 20:00:00,4.0,1.0,10.0,20.0,0.0,1.0,1.0,3.0,0.54,0.5152,0.68,0.0,262.0,-254.0,432.0,194.0
2012-10-01 21:00:00,4.0,1.0,10.0,21.0,0.0,1.0,1.0,2.0,0.54,0.5152,0.73,0.1343,218.0,-44.0,256.0,123.0
2012-10-01 22:00:00,4.0,1.0,10.0,22.0,0.0,1.0,1.0,3.0,0.54,0.5152,0.77,0.0896,207.0,-11.0,172.0,91.0
2012-10-01 23:00:00,4.0,1.0,10.0,23.0,0.0,1.0,1.0,3.0,0.54,0.5152,0.77,0.0,105.0,-102.0,94.0,57.0
2012-10-02 00:00:00,4.0,1.0,10.0,0.0,0.0,2.0,1.0,2.0,0.56,0.5303,0.73,0.0,31.0,-74.0,64.0,45.0
2012-10-02 01:00:00,4.0,1.0,10.0,1.0,0.0,2.0,1.0,2.0,0.54,0.5152,0.77,0.1045,11.0,-20.0,13.0,18.0
2012-10-02 02:00:00,4.0,1.0,10.0,2.0,0.0,2.0,1.0,2.0,0.54,0.5152,0.77,0.1045,2.0,-9.0,14.0,12.0
2012-10-02 03:00:00,4.0,1.0,10.0,3.0,0.0,2.0,1.0,2.0,0.54,0.5152,0.88,0.19399999999999998,5.0,3.0,5.0,7.0
2012-10-02 04:00:00,4.0,1.0,10.0,4.0,0.0,2.0,1.0,2.0,0.56,0.5303,0.83,0.0896,10.0,5.0,9.0,10.0
2012-10-02 05:00:00,4.0,1.0,10.0,5.0,0.0,2.0,1.0,2.0,0.56,0.5303,0.83,0.1343,43.0,33.0,47.0,36.0
2012-10-02 06:00:00,4.0,1.0,10.0,6.0,0.0,2.0,1.0,3.0,0.58,0.5455,0.83,0.1045,179.0,136.0,194.0,155.0
2012-10-02 07:00:00,4.0,1.0,10.0,7.0,0.0,2.0,1.0,3.0,0.58,0.5455,0.83,0.1045,260.0,81.0,556.0,483.0
2012-10-02 08:00:00,4.0,1.0,10.0,8.0,0.0,2.0,1.0,3.0,0.6,0.5455,0.88,0.0,134.0,-126.0,805.0,784.0
2012-10-02 09:00:00,4.0,1.0,10.0,9.0,0.0,2.0,1.0,3.0,0.58,0.5455,0.88,0.1343,86.0,-48.0,409.0,340.0
2012-10-02 10:00:00,4.0,1.0,10.0,10.0,0.0,2.0,1.0,3.0,0.58,0.5455,0.88,0.1343,45.0,-41.0,170.0,179.0
2012-10-02 11:00:00,4.0,1.0,10.0,11.0,0.0,2.0,1.0,3.0,0.58,0.5455,0.94,0.1343,99.0,54.0,218.0,272.0
2012-10-02 12:00:00,4.0,1.0,10.0,12.0,0.0,2.0,1.0,2.0,0.6,0.5455,0.88,0.19399999999999998,104.0,5.0,302.0,323.0
2012-10-02 13:00:00,4.0,1.0,10.0,13.0,0.0,2.0,1.0,2.0,0.6,0.5455,0.88,0.1343,154.0,50.0,305.0,305.0
2012-10-02 14:00:00,4.0,1.0,10.0,14.0,0.0,2.0,1.0,3.0,0.6,0.5455,0.88,0.1343,163.0,9.0,293.0,244.0
2012-10-02 15:00:00,4.0,1.0,10.0,15.0,0.0,2.0,1.0,3.0,0.62,0.5758,0.83,0.1343,209.0,46.0,303.0,329.0
2012-10-02 16:00:00,4.0,1.0,10.0,16.0,0.0,2.0,1.0,3.0,0.62,0.5606,0.88,0.1343,374.0,165.0,495.0,459.0
2012-10-02 17:00:00,4.0,1.0,10.0,17.0,0.0,2.0,1.0,3.0,0.62,0.5606,0.88,0.1045,715.0,341.0,967.0,856.0
2012-10-02 18:00:00,4.0,1.0,10.0,18.0,0.0,2.0,1.0,3.0,0.62,0.5455,0.94,0.0896,687.0,-28.0,822.0,613.0
2012-10-02 19:00:00,4.0,1.0,10.0,19.0,0.0,2.0,1.0,3.0,0.62,0.5455,0.94,0.0,395.0,-292.0,539.0,516.0
2012-10-02 20:00:00,4.0,1.0,10.0,20.0,0.0,2.0,1.0,3.0,0.62,0.5455,0.94,0.1343,306.0,-89.0,425.0,262.0
2012-10-02 21:00:00,4.0,1.0,10.0,21.0,0.0,2.0,1.0,3.0,0.62,0.5455,0.94,0.1045,289.0,-17.0,297.0,218.0
2012-10-02 22:00:00,4.0,1.0,10.0,22.0,0.0,2.0,1.0,2.0,0.62,0.5455,0.94,0.1045,240.0,-49.0,188.0,207.0
2012-10-02 23:00:00,4.0,1.0,10.0,23.0,0.0,2.0,1.0,2.0,0.62,0.5455,0.94,0.0,98.0,-142.0,98.0,105.0
2012-10-03 00:00:00,4.0,1.0,10.0,0.0,0.0,3.0,1.0,3.0,0.62,0.5455,0.94,0.0,52.0,-46.0,40.0,31.0
2012-10-03 01:00:00,4.0,1.0,10.0,1.0,0.0,3.0,1.0,2.0,0.62,0.5455,0.94,0.0,19.0,-33.0,29.0,11.0
2012-10-03 02:00:00,4.0,1.0,10.0,2.0,0.0,3.0,1.0,2.0,0.62,0.5455,0.94,0.0,9.0,-10.0,17.0,2.0
2012-10-03 03:00:00,4.0,1.0,10.0,3.0,0.0,3.0,1.0,2.0,0.6,0.5152,0.94,0.0,7.0,-2.0,10.0,5.0
2012-10-03 04:00:00,4.0,1.0,10.0,4.0,0.0,3.0,1.0,2.0,0.6,0.5,1.0,0.0,11.0,4.0,14.0,10.0
2012-10-03 05:00:00,4.0,1.0,10.0,5.0,0.0,3.0,1.0,2.0,0.62,0.5455,0.94,0.1045,34.0,23.0,36.0,43.0
2012-10-03 06:00:00,4.0,1.0,10.0,6.0,0.0,3.0,1.0,2.0,0.6,0.5152,0.94,0.1343,177.0,143.0,182.0,179.0
2012-10-03 07:00:00,4.0,1.0,10.0,7.0,0.0,3.0,1.0,2.0,0.6,0.5152,0.94,0.19399999999999998,515.0,338.0,532.0,260.0
2012-10-03 08:00:00,4.0,1.0,10.0,8.0,0.0,3.0,1.0,2.0,0.62,0.5606,0.88,0.1045,809.0,294.0,838.0,134.0
2012-10-03 09:00:00,4.0,1.0,10.0,9.0,0.0,3.0,1.0,2.0,0.62,0.5758,0.83,0.19399999999999998,362.0,-447.0,334.0,86.0
2012-10-03 10:00:00,4.0,1.0,10.0,10.0,0.0,3.0,1.0,1.0,0.66,0.6061,0.78,0.1642,175.0,-187.0,185.0,45.0
2012-10-03 11:00:00,4.0,1.0,10.0,11.0,0.0,3.0,1.0,1.0,0.66,0.6061,0.78,0.1642,230.0,55.0,227.0,99.0
2012-10-03 12:00:00,4.0,1.0,10.0,12.0,0.0,3.0,1.0,2.0,0.7,0.6515,0.7,0.1045,358.0,128.0,316.0,104.0
2012-10-03 13:00:00,4.0,1.0,10.0,13.0,0.0,3.0,1.0,2.0,0.7,0.6667,0.74,0.1045,279.0,-79.0,340.0,154.0
2012-10-03 14:00:00,4.0,1.0,10.0,14.0,0.0,3.0,1.0,2.0,0.72,0.6818,0.7,0.1642,251.0,-28.0,277.0,163.0
2012-10-03 15:00:00,4.0,1.0,10.0,15.0,0.0,3.0,1.0,2.0,0.72,0.6818,0.62,0.1642,319.0,68.0,300.0,209.0
2012-10-03 16:00:00,4.0,1.0,10.0,16.0,0.0,3.0,1.0,2.0,0.72,0.6667,0.58,0.0,478.0,159.0,468.0,374.0
2012-10-03 17:00:00,4.0,1.0,10.0,17.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.65,0.0,917.0,439.0,953.0,715.0
2012-10-03 18:00:00,4.0,1.0,10.0,18.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.65,0.0,810.0,-107.0,884.0,687.0
2012-10-03 19:00:00,4.0,1.0,10.0,19.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.65,0.0,593.0,-217.0,627.0,395.0
2012-10-03 20:00:00,4.0,1.0,10.0,20.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.65,0.0,497.0,-96.0,434.0,306.0
2012-10-03 21:00:00,4.0,1.0,10.0,21.0,0.0,3.0,1.0,2.0,0.66,0.6212,0.74,0.0,209.0,-288.0,360.0,289.0
2012-10-03 22:00:00,4.0,1.0,10.0,22.0,0.0,3.0,1.0,1.0,0.66,0.6212,0.74,0.0,241.0,32.0,215.0,240.0
2012-10-03 23:00:00,4.0,1.0,10.0,23.0,0.0,3.0,1.0,2.0,0.66,0.6061,0.78,0.0,220.0,-21.0,115.0,98.0
2012-10-04 00:00:00,4.0,1.0,10.0,0.0,0.0,4.0,1.0,3.0,0.64,0.5758,0.89,0.0,76.0,-144.0,65.0,52.0
2012-10-04 01:00:00,4.0,1.0,10.0,1.0,0.0,4.0,1.0,2.0,0.62,0.5455,0.94,0.0,25.0,-51.0,21.0,19.0
2012-10-04 02:00:00,4.0,1.0,10.0,2.0,0.0,4.0,1.0,1.0,0.64,0.5758,0.89,0.0,13.0,-12.0,16.0,9.0
2012-10-04 03:00:00,4.0,1.0,10.0,3.0,0.0,4.0,1.0,2.0,0.62,0.5606,0.88,0.0,11.0,-2.0,7.0,7.0
2012-10-04 04:00:00,4.0,1.0,10.0,4.0,0.0,4.0,1.0,2.0,0.64,0.5758,0.89,0.0,10.0,-1.0,8.0,11.0
2012-10-04 05:00:00,4.0,1.0,10.0,5.0,0.0,4.0,1.0,3.0,0.64,0.5758,0.89,0.1045,39.0,29.0,66.0,34.0
2012-10-04 06:00:00,4.0,1.0,10.0,6.0,0.0,4.0,1.0,3.0,0.62,0.5455,0.94,0.0896,133.0,94.0,169.0,177.0
2012-10-04 07:00:00,4.0,1.0,10.0,7.0,0.0,4.0,1.0,2.0,0.64,0.5758,0.89,0.0896,391.0,258.0,558.0,515.0
2012-10-04 08:00:00,4.0,1.0,10.0,8.0,0.0,4.0,1.0,1.0,0.64,0.5758,0.89,0.0,738.0,347.0,794.0,809.0
2012-10-04 09:00:00,4.0,1.0,10.0,9.0,0.0,4.0,1.0,2.0,0.64,0.5758,0.89,0.19399999999999998,359.0,-379.0,335.0,362.0
2012-10-04 10:00:00,4.0,1.0,10.0,10.0,0.0,4.0,1.0,2.0,0.66,0.6061,0.83,0.1343,177.0,-182.0,208.0,175.0
2012-10-04 11:00:00,4.0,1.0,10.0,11.0,0.0,4.0,1.0,2.0,0.7,0.6515,0.7,0.1045,214.0,37.0,294.0,230.0
2012-10-04 12:00:00,4.0,1.0,10.0,12.0,0.0,4.0,1.0,2.0,0.72,0.6667,0.54,0.19399999999999998,288.0,74.0,335.0,358.0
2012-10-04 13:00:00,4.0,1.0,10.0,13.0,0.0,4.0,1.0,2.0,0.72,0.6667,0.58,0.3284,294.0,6.0,326.0,279.0
2012-10-04 14:00:00,4.0,1.0,10.0,14.0,0.0,4.0,1.0,1.0,0.7,0.6515,0.61,0.2537,267.0,-27.0,258.0,251.0
2012-10-04 15:00:00,4.0,1.0,10.0,15.0,0.0,4.0,1.0,1.0,0.72,0.6667,0.54,0.2836,325.0,58.0,296.0,319.0
2012-10-04 16:00:00,4.0,1.0,10.0,16.0,0.0,4.0,1.0,1.0,0.7,0.6515,0.54,0.2836,497.0,172.0,472.0,478.0
2012-10-04 17:00:00,4.0,1.0,10.0,17.0,0.0,4.0,1.0,1.0,0.7,0.6515,0.51,0.2239,901.0,404.0,905.0,917.0
2012-10-04 18:00:00,4.0,1.0,10.0,18.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.57,0.1045,887.0,-14.0,899.0,810.0
2012-10-04 19:00:00,4.0,1.0,10.0,19.0,0.0,4.0,1.0,1.0,0.66,0.6212,0.57,0.1045,534.0,-353.0,559.0,593.0
2012-10-04 20:00:00,4.0,1.0,10.0,20.0,0.0,4.0,1.0,1.0,0.64,0.6061,0.65,0.1045,441.0,-93.0,457.0,497.0
2012-10-04 21:00:00,4.0,1.0,10.0,21.0,0.0,4.0,1.0,1.0,0.62,0.6061,0.69,0.0,321.0,-120.0,253.0,209.0
2012-10-04 22:00:00,4.0,1.0,10.0,22.0,0.0,4.0,1.0,1.0,0.64,0.6212,0.47,0.1343,232.0,-89.0,47.0,241.0
2012-10-04 23:00:00,4.0,1.0,10.0,23.0,0.0,4.0,1.0,1.0,0.6,0.6212,0.56,0.0896,155.0,-77.0,45.0,220.0
2012-10-05 00:00:00,4.0,1.0,10.0,0.0,0.0,5.0,1.0,1.0,0.56,0.5303,0.73,0.0,102.0,-53.0,17.0,76.0
2012-10-05 01:00:00,4.0,1.0,10.0,1.0,0.0,5.0,1.0,1.0,0.54,0.5152,0.68,0.1045,46.0,-56.0,13.0,25.0
2012-10-05 02:00:00,4.0,1.0,10.0,2.0,0.0,5.0,1.0,1.0,0.54,0.5152,0.73,0.0896,11.0,-35.0,10.0,13.0
2012-10-05 03:00:00,4.0,1.0,10.0,3.0,0.0,5.0,1.0,1.0,0.54,0.5152,0.73,0.0,16.0,5.0,7.0,11.0
2012-10-05 04:00:00,4.0,1.0,10.0,4.0,0.0,5.0,1.0,1.0,0.54,0.5152,0.77,0.0,11.0,-5.0,12.0,10.0
2012-10-05 05:00:00,4.0,1.0,10.0,5.0,0.0,5.0,1.0,1.0,0.52,0.5,0.77,0.0,41.0,30.0,38.0,39.0
2012-10-05 06:00:00,4.0,1.0,10.0,6.0,0.0,5.0,1.0,1.0,0.52,0.5,0.83,0.0,137.0,96.0,138.0,133.0
2012-10-05 07:00:00,4.0,1.0,10.0,7.0,0.0,5.0,1.0,1.0,0.52,0.5,0.83,0.1045,428.0,291.0,394.0,391.0
2012-10-05 08:00:00,4.0,1.0,10.0,8.0,0.0,5.0,1.0,1.0,0.58,0.5455,0.64,0.0,785.0,357.0,705.0,738.0
2012-10-05 09:00:00,4.0,1.0,10.0,9.0,0.0,5.0,1.0,1.0,0.6,0.6061,0.6,0.0896,384.0,-401.0,426.0,359.0
2012-10-05 10:00:00,4.0,1.0,10.0,10.0,0.0,5.0,1.0,1.0,0.66,0.6212,0.54,0.0,260.0,-124.0,245.0,177.0
2012-10-05 11:00:00,4.0,1.0,10.0,11.0,0.0,5.0,1.0,1.0,0.7,0.6515,0.48,0.19399999999999998,304.0,44.0,361.0,214.0
2012-10-05 12:00:00,4.0,1.0,10.0,12.0,0.0,5.0,1.0,1.0,0.72,0.6515,0.42,0.1642,468.0,164.0,380.0,288.0
2012-10-05 13:00:00,4.0,1.0,10.0,13.0,0.0,5.0,1.0,1.0,0.7,0.6515,0.48,0.0,424.0,-44.0,410.0,294.0
2012-10-05 14:00:00,4.0,1.0,10.0,14.0,0.0,5.0,1.0,1.0,0.74,0.6515,0.37,0.2239,400.0,-24.0,399.0,267.0
